period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2014-03,STN,USA-TN,EPG0,Natural Gas,VG9,Extraction Loss,NGA_EPG0_VG9_STN_MMCF,Tennessee Natural Gas Plant Liquids Production (Million Cubic Feet),31,MMCF
2014-03,SSD,USA-SD,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SSD_2,South Dakota Natural Gas Plant Liquids Production (Million Cubic Feet),2,MMCF
2014-03,STX,TEXAS,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_STX_2,Texas Natural Gas Plant Liquids Production (Million Cubic Feet),66519,MMCF
2014-03,SKY,USA-KY,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SKY_2,Kentucky Natural Gas Plant Liquids Production (Million Cubic Feet),534,MMCF
2014-03,SPA,USA-PA,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SPA_2,Pennsylvania Natural Gas Plant Liquids Production (Million Cubic Feet),3297,MMCF
2014-02,STX,TEXAS,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_STX_2,Texas Natural Gas Plant Liquids Production (Million Cubic Feet),59650,MMCF
2014-02,SCO,COLORADO,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SCO_2,Colorado Natural Gas Plant Liquids Production (Million Cubic Feet),6299,MMCF
2014-02,SOK,USA-OK,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SOK_2,Oklahoma Natural Gas Plant Liquids Production (Million Cubic Feet),12559,MMCF
2014-02,SMT,USA-MT,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SMT_2,Montana Natural Gas Plant Liquids Production (Million Cubic Feet),123,MMCF
2014-02,R3FM,NA,EPG0,Natural Gas,VG9,Extraction Loss,NGM_EPG0_VG9_R3FM_MMCF,Gulf Of Mexico Natural Gas Plant Liquids Production (Million Cubic Feet),5593,MMCF
2014-02,STN,USA-TN,EPG0,Natural Gas,VG9,Extraction Loss,NGA_EPG0_VG9_STN_MMCF,Tennessee Natural Gas Plant Liquids Production (Million Cubic Feet),28,MMCF
2014-02,SCA,CALIFORNIA,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SCA_2,California Natural Gas Plant Liquids Production (Million Cubic Feet),976,MMCF
2014-02,SAR,USA-AR,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SAR_2,Arkansas Natural Gas Plant Liquids Production (Million Cubic Feet),43,MMCF
2014-02,NUS,U.S.,EPG0,Natural Gas,VG9,Extraction Loss,N9060US2,U.S. Natural Gas Plant Liquids Production (Million Cubic Feet),118898,MMCF
2014-02,SWY,USA-WY,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SWY_2,Wyoming Natural Gas Plant Liquids Production (Million Cubic Feet),5689,MMCF
2014-02,SSD,USA-SD,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SSD_2,South Dakota Natural Gas Plant Liquids Production (Million Cubic Feet),2,MMCF
2014-02,SNM,USA-NM,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SNM_2,New Mexico Natural Gas Plant Liquids Production (Million Cubic Feet),6572,MMCF
2014-02,SAL,USA-AL,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SAL_2,Alabama Natural Gas Plant Liquids Production (Million Cubic Feet),521,MMCF
2014-02,SUT,USA-UT,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SUT_2,Utah Natural Gas Plant Liquids Production (Million Cubic Feet),1379,MMCF
2014-02,SMI,USA-MI,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SMI_2,Michigan Natural Gas Plant Liquids Production (Million Cubic Feet),142,MMCF
2014-02,SIL,USA-IL,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SIL_2,Illinois  Natural Gas Plant Liquids Production (Million Cubic Feet),3,MMCF
2014-02,SFL,FLORIDA,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SFL_2,Florida  Natural Gas Plant Liquids Production (Million Cubic Feet),17,MMCF
2014-02,SAK,USA-AK,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet),1363,MMCF
2014-02,SPA,USA-PA,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SPA_2,Pennsylvania Natural Gas Plant Liquids Production (Million Cubic Feet),2957,MMCF
2014-02,SMS,USA-MS,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SMS_2,Mississippi Natural Gas Plant Liquids Production (Million Cubic Feet),37,MMCF
2014-02,SND,USA-ND,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SND_2,North Dakota Natural Gas Plant Liquids Production (Million Cubic Feet),3740,MMCF
2014-02,SOH,OHIO,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SOH_2,Ohio Natural Gas Plant Liquids Production (Million Cubic Feet),2464,MMCF
2014-02,SKS,USA-KS,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SKS_2,Kansas Natural Gas Plant Liquids Production (Million Cubic Feet),1221,MMCF
2014-02,SLA,USA-LA,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SLA_2,Louisiana  Natural Gas Plant Liquids Production (Million Cubic Feet),2783,MMCF
2014-02,SKY,USA-KY,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SKY_2,Kentucky Natural Gas Plant Liquids Production (Million Cubic Feet),478,MMCF
2014-02,SWV,USA-WV,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SWV_2,West Virginia Natural Gas Plant Liquids Production (Million Cubic Feet),4257,MMCF
2014-01,SAK,USA-AK,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet),1474,MMCF
2014-01,SWY,USA-WY,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SWY_2,Wyoming Natural Gas Plant Liquids Production (Million Cubic Feet),6153,MMCF
2014-01,SAL,USA-AL,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SAL_2,Alabama Natural Gas Plant Liquids Production (Million Cubic Feet),563,MMCF
2014-01,SKS,USA-KS,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SKS_2,Kansas Natural Gas Plant Liquids Production (Million Cubic Feet),1321,MMCF
2014-01,STN,USA-TN,EPG0,Natural Gas,VG9,Extraction Loss,NGA_EPG0_VG9_STN_MMCF,Tennessee Natural Gas Plant Liquids Production (Million Cubic Feet),31,MMCF
2014-01,SCO,COLORADO,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SCO_2,Colorado Natural Gas Plant Liquids Production (Million Cubic Feet),6813,MMCF
2014-01,SOK,USA-OK,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SOK_2,Oklahoma Natural Gas Plant Liquids Production (Million Cubic Feet),13583,MMCF
2014-01,SMI,USA-MI,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SMI_2,Michigan Natural Gas Plant Liquids Production (Million Cubic Feet),154,MMCF
2014-01,SIL,USA-IL,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SIL_2,Illinois  Natural Gas Plant Liquids Production (Million Cubic Feet),4,MMCF
2014-01,SPA,USA-PA,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SPA_2,Pennsylvania Natural Gas Plant Liquids Production (Million Cubic Feet),3198,MMCF
2014-01,SMS,USA-MS,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SMS_2,Mississippi Natural Gas Plant Liquids Production (Million Cubic Feet),40,MMCF
2014-01,SWV,USA-WV,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SWV_2,West Virginia Natural Gas Plant Liquids Production (Million Cubic Feet),4604,MMCF
2014-01,STX,TEXAS,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_STX_2,Texas Natural Gas Plant Liquids Production (Million Cubic Feet),64513,MMCF
2014-01,R3FM,NA,EPG0,Natural Gas,VG9,Extraction Loss,NGM_EPG0_VG9_R3FM_MMCF,Gulf Of Mexico Natural Gas Plant Liquids Production (Million Cubic Feet),6049,MMCF
2014-01,SCA,CALIFORNIA,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SCA_2,California Natural Gas Plant Liquids Production (Million Cubic Feet),1056,MMCF
2014-01,SMT,USA-MT,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SMT_2,Montana Natural Gas Plant Liquids Production (Million Cubic Feet),134,MMCF
2014-01,SNM,USA-NM,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SNM_2,New Mexico Natural Gas Plant Liquids Production (Million Cubic Feet),7108,MMCF
2014-01,SFL,FLORIDA,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SFL_2,Florida  Natural Gas Plant Liquids Production (Million Cubic Feet),19,MMCF
2014-01,SND,USA-ND,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SND_2,North Dakota Natural Gas Plant Liquids Production (Million Cubic Feet),4045,MMCF
2014-01,SSD,USA-SD,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SSD_2,South Dakota Natural Gas Plant Liquids Production (Million Cubic Feet),2,MMCF
2014-01,SOH,OHIO,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SOH_2,Ohio Natural Gas Plant Liquids Production (Million Cubic Feet),2665,MMCF
2014-01,NUS,U.S.,EPG0,Natural Gas,VG9,Extraction Loss,N9060US2,U.S. Natural Gas Plant Liquids Production (Million Cubic Feet),128592,MMCF
2014-01,SLA,USA-LA,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SLA_2,Louisiana  Natural Gas Plant Liquids Production (Million Cubic Feet),3010,MMCF
2014-01,SKY,USA-KY,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SKY_2,Kentucky Natural Gas Plant Liquids Production (Million Cubic Feet),517,MMCF
2014-01,SAR,USA-AR,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SAR_2,Arkansas Natural Gas Plant Liquids Production (Million Cubic Feet),47,MMCF
2014-01,SUT,USA-UT,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SUT_2,Utah Natural Gas Plant Liquids Production (Million Cubic Feet),1491,MMCF
2013-12,SAK,USA-AK,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet),1762,MMCF
2013-12,SWY,USA-WY,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SWY_2,Wyoming Natural Gas Plant Liquids Production (Million Cubic Feet),6340,MMCF
2013-12,SOK,USA-OK,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SOK_2,Oklahoma Natural Gas Plant Liquids Production (Million Cubic Feet),12149,MMCF
2013-12,SMT,USA-MT,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SMT_2,Montana Natural Gas Plant Liquids Production (Million Cubic Feet),140,MMCF
2013-12,SMI,USA-MI,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SMI_2,Michigan Natural Gas Plant Liquids Production (Million Cubic Feet),200,MMCF
2013-12,SNM,USA-NM,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SNM_2,New Mexico Natural Gas Plant Liquids Production (Million Cubic Feet),7395,MMCF
2013-12,SLA,USA-LA,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SLA_2,Louisiana  Natural Gas Plant Liquids Production (Million Cubic Feet),3438,MMCF
2013-12,SWV,USA-WV,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SWV_2,West Virginia Natural Gas Plant Liquids Production (Million Cubic Feet),1667,MMCF
2013-12,SCO,COLORADO,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SCO_2,Colorado Natural Gas Plant Liquids Production (Million Cubic Feet),7456,MMCF
2013-12,SMS,USA-MS,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SMS_2,Mississippi Natural Gas Plant Liquids Production (Million Cubic Feet),40,MMCF
2013-12,SUT,USA-UT,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SUT_2,Utah Natural Gas Plant Liquids Production (Million Cubic Feet),1313,MMCF
2013-12,SSD,USA-SD,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SSD_2,South Dakota Natural Gas Plant Liquids Production (Million Cubic Feet),2,MMCF
2013-12,STX,TEXAS,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_STX_2,Texas Natural Gas Plant Liquids Production (Million Cubic Feet),58778,MMCF
2013-12,SND,USA-ND,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SND_2,North Dakota Natural Gas Plant Liquids Production (Million Cubic Feet),3139,MMCF
2013-12,SOH,OHIO,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SOH_2,Ohio Natural Gas Plant Liquids Production (Million Cubic Feet),180,MMCF
2013-12,R3FM,NA,EPG0,Natural Gas,VG9,Extraction Loss,NGM_EPG0_VG9_R3FM_MMCF,Gulf Of Mexico Natural Gas Plant Liquids Production (Million Cubic Feet),5989,MMCF
2013-12,STN,USA-TN,EPG0,Natural Gas,VG9,Extraction Loss,NGA_EPG0_VG9_STN_MMCF,Tennessee Natural Gas Plant Liquids Production (Million Cubic Feet),42,MMCF
2013-12,SKY,USA-KY,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SKY_2,Kentucky Natural Gas Plant Liquids Production (Million Cubic Feet),549,MMCF
2013-12,SAR,USA-AR,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SAR_2,Arkansas Natural Gas Plant Liquids Production (Million Cubic Feet),41,MMCF
2013-12,SPA,USA-PA,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SPA_2,Pennsylvania Natural Gas Plant Liquids Production (Million Cubic Feet),1784,MMCF
2013-12,NUS,U.S.,EPG0,Natural Gas,VG9,Extraction Loss,N9060US2,U.S. Natural Gas Plant Liquids Production (Million Cubic Feet),115591,MMCF
2013-12,SCA,CALIFORNIA,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SCA_2,California Natural Gas Plant Liquids Production (Million Cubic Feet),1218,MMCF
2013-12,SAL,USA-AL,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SAL_2,Alabama Natural Gas Plant Liquids Production (Million Cubic Feet),654,MMCF
2013-12,SKS,USA-KS,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SKS_2,Kansas Natural Gas Plant Liquids Production (Million Cubic Feet),1316,MMCF
2013-11,SND,USA-ND,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SND_2,North Dakota Natural Gas Plant Liquids Production (Million Cubic Feet),3089,MMCF
2013-11,SWY,USA-WY,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SWY_2,Wyoming Natural Gas Plant Liquids Production (Million Cubic Feet),6240,MMCF
2013-11,SOK,USA-OK,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SOK_2,Oklahoma Natural Gas Plant Liquids Production (Million Cubic Feet),11958,MMCF
2013-11,SCA,CALIFORNIA,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SCA_2,California Natural Gas Plant Liquids Production (Million Cubic Feet),1199,MMCF
2013-11,SPA,USA-PA,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SPA_2,Pennsylvania Natural Gas Plant Liquids Production (Million Cubic Feet),1756,MMCF
2013-11,SUT,USA-UT,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SUT_2,Utah Natural Gas Plant Liquids Production (Million Cubic Feet),1292,MMCF
2013-11,SKS,USA-KS,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SKS_2,Kansas Natural Gas Plant Liquids Production (Million Cubic Feet),1295,MMCF
2013-11,SCO,COLORADO,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SCO_2,Colorado Natural Gas Plant Liquids Production (Million Cubic Feet),7339,MMCF
2013-11,SNM,USA-NM,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SNM_2,New Mexico Natural Gas Plant Liquids Production (Million Cubic Feet),7279,MMCF
2013-11,SKY,USA-KY,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SKY_2,Kentucky Natural Gas Plant Liquids Production (Million Cubic Feet),540,MMCF
2013-11,SMT,USA-MT,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SMT_2,Montana Natural Gas Plant Liquids Production (Million Cubic Feet),138,MMCF
2013-11,SAK,USA-AK,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet),1734,MMCF
2013-11,SSD,USA-SD,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SSD_2,South Dakota Natural Gas Plant Liquids Production (Million Cubic Feet),2,MMCF
2013-11,SWV,USA-WV,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SWV_2,West Virginia Natural Gas Plant Liquids Production (Million Cubic Feet),1641,MMCF
2013-11,SOH,OHIO,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SOH_2,Ohio Natural Gas Plant Liquids Production (Million Cubic Feet),177,MMCF
2013-11,R3FM,NA,EPG0,Natural Gas,VG9,Extraction Loss,NGM_EPG0_VG9_R3FM_MMCF,Gulf Of Mexico Natural Gas Plant Liquids Production (Million Cubic Feet),5895,MMCF
2013-11,SLA,USA-LA,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SLA_2,Louisiana  Natural Gas Plant Liquids Production (Million Cubic Feet),3384,MMCF
2013-11,SMS,USA-MS,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SMS_2,Mississippi Natural Gas Plant Liquids Production (Million Cubic Feet),39,MMCF
2013-11,NUS,U.S.,EPG0,Natural Gas,VG9,Extraction Loss,N9060US2,U.S. Natural Gas Plant Liquids Production (Million Cubic Feet),113771,MMCF
2013-11,SAL,USA-AL,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SAL_2,Alabama Natural Gas Plant Liquids Production (Million Cubic Feet),644,MMCF
2013-11,STN,USA-TN,EPG0,Natural Gas,VG9,Extraction Loss,NGA_EPG0_VG9_STN_MMCF,Tennessee Natural Gas Plant Liquids Production (Million Cubic Feet),41,MMCF
2013-11,SMI,USA-MI,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SMI_2,Michigan Natural Gas Plant Liquids Production (Million Cubic Feet),197,MMCF
2013-11,STX,TEXAS,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_STX_2,Texas Natural Gas Plant Liquids Production (Million Cubic Feet),57853,MMCF
2013-11,SAR,USA-AR,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SAR_2,Arkansas Natural Gas Plant Liquids Production (Million Cubic Feet),41,MMCF
2013-10,SMT,USA-MT,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SMT_2,Montana Natural Gas Plant Liquids Production (Million Cubic Feet),141,MMCF
2013-10,SWY,USA-WY,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SWY_2,Wyoming Natural Gas Plant Liquids Production (Million Cubic Feet),6382,MMCF
2013-10,SAR,USA-AR,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SAR_2,Arkansas Natural Gas Plant Liquids Production (Million Cubic Feet),42,MMCF
2013-10,SAL,USA-AL,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SAL_2,Alabama Natural Gas Plant Liquids Production (Million Cubic Feet),658,MMCF
2013-10,STX,TEXAS,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_STX_2,Texas Natural Gas Plant Liquids Production (Million Cubic Feet),59175,MMCF
2013-10,SOH,OHIO,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SOH_2,Ohio Natural Gas Plant Liquids Production (Million Cubic Feet),181,MMCF
2013-10,R3FM,NA,EPG0,Natural Gas,VG9,Extraction Loss,NGM_EPG0_VG9_R3FM_MMCF,Gulf Of Mexico Natural Gas Plant Liquids Production (Million Cubic Feet),6029,MMCF
2013-10,NUS,U.S.,EPG0,Natural Gas,VG9,Extraction Loss,N9060US2,U.S. Natural Gas Plant Liquids Production (Million Cubic Feet),116372,MMCF
2013-10,SMI,USA-MI,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SMI_2,Michigan Natural Gas Plant Liquids Production (Million Cubic Feet),201,MMCF
2013-10,SCO,COLORADO,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SCO_2,Colorado Natural Gas Plant Liquids Production (Million Cubic Feet),7506,MMCF
2013-10,SNM,USA-NM,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SNM_2,New Mexico Natural Gas Plant Liquids Production (Million Cubic Feet),7445,MMCF
2013-10,SPA,USA-PA,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SPA_2,Pennsylvania Natural Gas Plant Liquids Production (Million Cubic Feet),1796,MMCF
2013-10,SUT,USA-UT,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SUT_2,Utah Natural Gas Plant Liquids Production (Million Cubic Feet),1322,MMCF
2013-10,SAK,USA-AK,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet),1774,MMCF
2013-10,SOK,USA-OK,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SOK_2,Oklahoma Natural Gas Plant Liquids Production (Million Cubic Feet),12231,MMCF
2013-10,SLA,USA-LA,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SLA_2,Louisiana  Natural Gas Plant Liquids Production (Million Cubic Feet),3462,MMCF
2013-10,SND,USA-ND,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SND_2,North Dakota Natural Gas Plant Liquids Production (Million Cubic Feet),3160,MMCF
2013-10,SKS,USA-KS,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SKS_2,Kansas Natural Gas Plant Liquids Production (Million Cubic Feet),1325,MMCF
2013-10,STN,USA-TN,EPG0,Natural Gas,VG9,Extraction Loss,NGA_EPG0_VG9_STN_MMCF,Tennessee Natural Gas Plant Liquids Production (Million Cubic Feet),42,MMCF
2013-10,SKY,USA-KY,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SKY_2,Kentucky Natural Gas Plant Liquids Production (Million Cubic Feet),553,MMCF
2013-10,SMS,USA-MS,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SMS_2,Mississippi Natural Gas Plant Liquids Production (Million Cubic Feet),40,MMCF
2013-10,SWV,USA-WV,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SWV_2,West Virginia Natural Gas Plant Liquids Production (Million Cubic Feet),1678,MMCF
2013-10,SSD,USA-SD,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SSD_2,South Dakota Natural Gas Plant Liquids Production (Million Cubic Feet),2,MMCF
2013-10,SCA,CALIFORNIA,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SCA_2,California Natural Gas Plant Liquids Production (Million Cubic Feet),1226,MMCF
2013-09,R3FM,NA,EPG0,Natural Gas,VG9,Extraction Loss,NGM_EPG0_VG9_R3FM_MMCF,Gulf Of Mexico Natural Gas Plant Liquids Production (Million Cubic Feet),5817,MMCF
2013-09,SAL,USA-AL,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SAL_2,Alabama Natural Gas Plant Liquids Production (Million Cubic Feet),635,MMCF
2013-09,SMS,USA-MS,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SMS_2,Mississippi Natural Gas Plant Liquids Production (Million Cubic Feet),39,MMCF
2013-09,NUS,U.S.,EPG0,Natural Gas,VG9,Extraction Loss,N9060US2,U.S. Natural Gas Plant Liquids Production (Million Cubic Feet),112278,MMCF
2013-09,SPA,USA-PA,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SPA_2,Pennsylvania Natural Gas Plant Liquids Production (Million Cubic Feet),1733,MMCF
2013-09,STX,TEXAS,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_STX_2,Texas Natural Gas Plant Liquids Production (Million Cubic Feet),57093,MMCF
2013-09,SAK,USA-AK,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet),1711,MMCF
2013-09,SUT,USA-UT,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SUT_2,Utah Natural Gas Plant Liquids Production (Million Cubic Feet),1275,MMCF
2013-09,SMT,USA-MT,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SMT_2,Montana Natural Gas Plant Liquids Production (Million Cubic Feet),136,MMCF
2013-09,SCO,COLORADO,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SCO_2,Colorado Natural Gas Plant Liquids Production (Million Cubic Feet),7242,MMCF
2013-09,SLA,USA-LA,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SLA_2,Louisiana  Natural Gas Plant Liquids Production (Million Cubic Feet),3340,MMCF
2013-09,SND,USA-ND,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SND_2,North Dakota Natural Gas Plant Liquids Production (Million Cubic Feet),3049,MMCF
2013-09,SOH,OHIO,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SOH_2,Ohio Natural Gas Plant Liquids Production (Million Cubic Feet),175,MMCF
2013-09,SKS,USA-KS,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SKS_2,Kansas Natural Gas Plant Liquids Production (Million Cubic Feet),1278,MMCF
2013-09,SSD,USA-SD,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SSD_2,South Dakota Natural Gas Plant Liquids Production (Million Cubic Feet),2,MMCF
2013-09,SCA,CALIFORNIA,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SCA_2,California Natural Gas Plant Liquids Production (Million Cubic Feet),1183,MMCF
2013-09,SKY,USA-KY,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SKY_2,Kentucky Natural Gas Plant Liquids Production (Million Cubic Feet),533,MMCF
2013-09,SAR,USA-AR,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SAR_2,Arkansas Natural Gas Plant Liquids Production (Million Cubic Feet),40,MMCF
2013-09,SWV,USA-WV,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SWV_2,West Virginia Natural Gas Plant Liquids Production (Million Cubic Feet),1619,MMCF
2013-09,STN,USA-TN,EPG0,Natural Gas,VG9,Extraction Loss,NGA_EPG0_VG9_STN_MMCF,Tennessee Natural Gas Plant Liquids Production (Million Cubic Feet),40,MMCF
2013-09,SMI,USA-MI,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SMI_2,Michigan Natural Gas Plant Liquids Production (Million Cubic Feet),194,MMCF
2013-09,SWY,USA-WY,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SWY_2,Wyoming Natural Gas Plant Liquids Production (Million Cubic Feet),6158,MMCF
2013-09,SNM,USA-NM,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SNM_2,New Mexico Natural Gas Plant Liquids Production (Million Cubic Feet),7183,MMCF
2013-09,SOK,USA-OK,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SOK_2,Oklahoma Natural Gas Plant Liquids Production (Million Cubic Feet),11801,MMCF
2013-08,SOK,USA-OK,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SOK_2,Oklahoma Natural Gas Plant Liquids Production (Million Cubic Feet),12226,MMCF
2013-08,SAK,USA-AK,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet),1773,MMCF
2013-08,SND,USA-ND,EPG0,Natural Gas,VG9,Extraction Loss,NA1150_SND_2,North Dakota Natural Gas Plant Liquids Production (Million Cubic Feet),3159,MMCF
2013-08,STN,USA-TN,EPG0,Natural Gas,VG9,Extraction Loss,NGA_EPG0_VG9_STN_MMCF,Tennessee Natural Gas Plant Liquids Production (Million Cubic Feet),42,MMCF
