period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2019,SSD,USA-SD,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SSD_8,South Dakota Natural Gas Number of Gas and Gas Condensate Wells (Count),92,COUNT
2019,SMS,USA-MS,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SMS_8,Mississippi Natural Gas Number of Gas and Gas Condensate Wells (Count),1331,COUNT
2019,SAZ,USA-AZ,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SAZ_8,Arizona Natural Gas Number of Gas and Gas Condensate Wells (Count),,COUNT
2019,STX,TEXAS,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_STX_8,Texas Natural Gas Number of Gas and Gas Condensate Wells (Count),120576,COUNT
2019,SLA,USA-LA,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SLA_8,Louisiana Natural Gas Number of Gas and Gas Condensate Wells (Count),15741,COUNT
2019,SAK,USA-AK,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SAK_8,Alaska Natural Gas Number of Gas and Gas Condensate Wells (Count),798,COUNT
2019,SNM,USA-NM,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SNM_8,New Mexico Natural Gas Number of Gas and Gas Condensate Wells (Count),33130,COUNT
2019,SKY,USA-KY,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SKY_8,Kentucky Natural Gas Number of Gas and Gas Condensate Wells (Count),13329,COUNT
2019,SCO,COLORADO,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SCO_8,Colorado Natural Gas Number of Gas and Gas Condensate Wells (Count),32482,COUNT
2019,SID,USA-ID,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NGM_EPG0_XDG_SID_COUNT,Idaho Number of Gas and Gas Condensate Wells of Natural Gas (Number of Elements),6,COUNT
2019,SMO,USA-MO,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SMO_8,Missouri Natural Gas Number of Gas and Gas Condensate Wells (Count),3,COUNT
2019,SFL,FLORIDA,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NGM_EPG0_XDG_SFL_COUNT,Florida Natural Gas Number of Gas and Gas Condensate Wells (Count),35,COUNT
2019,SUT,USA-UT,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SUT_8,Utah Natural Gas Number of Gas and Gas Condensate Wells (Count),7625,COUNT
2019,SMT,USA-MT,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SMT_8,Montana Natural Gas Number of Gas and Gas Condensate Wells (Count),4976,COUNT
2019,SAL,USA-AL,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SAL_8,Alabama Natural Gas Number of Gas and Gas Condensate Wells (Count),5573,COUNT
2019,SOK,USA-OK,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SOK_8,Oklahoma Natural Gas Number of Gas and Gas Condensate Wells (Count),42640,COUNT
2019,SWV,USA-WV,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SWV_8,West Virginia Natural Gas Number of Gas and Gas Condensate Wells (Count),49530,COUNT
2019,SNV,USA-NV,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SNV_8,Nevada Natural Gas Number of Gas and Gas Condensate Wells (Count),0,COUNT
2019,STN,USA-TN,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_STN_8,Tennessee Natural Gas Number of Gas and Gas Condensate Wells (Count),,COUNT
2018,SKY,USA-KY,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SKY_8,Kentucky Natural Gas Number of Gas and Gas Condensate Wells (Count),10516,COUNT
2018,SOK,USA-OK,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SOK_8,Oklahoma Natural Gas Number of Gas and Gas Condensate Wells (Count),44647,COUNT
2018,STX,TEXAS,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_STX_8,Texas Natural Gas Number of Gas and Gas Condensate Wells (Count),123928,COUNT
2018,SAK,USA-AK,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SAK_8,Alaska Natural Gas Number of Gas and Gas Condensate Wells (Count),824,COUNT
