period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2023-11,SCA,CALIFORNIA,EPG0,Natural Gas,SAO,Underground Storage Working Gas,N5020CA2,California Natural Gas in Underground Storage (Working Gas) (MMcf),249305,MMCF
2023-11,SMI,USA-MI,EPG0,Natural Gas,SAN,Underground Storage Net Withdrawals,N5070MI2,Michigan Natural Gas Underground Storage Net Withdrawals (MMcf),32781,MMCF
2023-11,SMO,USA-MO,EPG0,Natural Gas,SAN,Underground Storage Net Withdrawals,N5070MO2,Missouri Natural Gas Underground Storage Net Withdrawals (MMcf),-231,MMCF
2023-11,SNE,USA-NE,EPG0,Natural Gas,SAN,Underground Storage Net Withdrawals,N5070NE2,Nebraska Natural Gas Underground Storage Net Withdrawals (MMcf),335,MMCF
2023-11,SIN,USA-IN,EPG0,Natural Gas,SAN,Underground Storage Net Withdrawals,N5070IN2,Indiana Natural Gas Underground Storage Net Withdrawals (MMcf),-1513,MMCF
2023-11,STN,USA-TN,EPG0,Natural Gas,SAN,Underground Storage Net Withdrawals,N5070TN2,Tennessee Natural Gas Underground Storage Net Withdrawals (MMcf),4,MMCF
2023-11,SAL,USA-AL,EPG0,Natural Gas,SAI,Underground Storage Injections,N5050AL2,Alabama Natural Gas Injections into Underground Storage (MMcf),3317,MMCF
2023-11,SMI,USA-MI,EPG0,Natural Gas,SAI,Underground Storage Injections,N5050MI2,Michigan Natural Gas Injections into Underground Storage (MMcf),8667,MMCF
2023-11,SVA,USA-VA,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040VA2,Virginia Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (MMcf),73,MMCF
2023-11,SKY,USA-KY,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040KY4,Kentucky Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (%),-2.5,%
2023-11,SAR,USA-AR,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040AR4,Arkansas Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (%),9,%
2023-11,SOK,USA-OK,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040OK4,Oklahoma Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (%),8.2,%
2023-11,SCA,CALIFORNIA,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040CA4,California Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (%),34.4,%
2023-11,SWY,USA-WY,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040WY2,Wyoming Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (MMcf),20533,MMCF
2023-11,SNM,USA-NM,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040NM2,New Mexico Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (MMcf),18059,MMCF
2023-11,SIN,USA-IN,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040IN2,Indiana Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (MMcf),64,MMCF
2023-11,SOH,OHIO,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040OH4,Ohio Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (%),4.1,%
2023-11,SAL,USA-AL,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040AL4,Alabama Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (%),29.5,%
2023-11,SKY,USA-KY,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040KY2,Kentucky Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (MMcf),-2365,MMCF
2023-11,SMI,USA-MI,EPG0,Natural Gas,SAB,Underground Storage Base Gas,N5010MI2,Michigan Natural Gas in Underground Storage (Base Gas) (MMcf),389703,MMCF
2023-11,STX,TEXAS,EPG0,Natural Gas,SAB,Underground Storage Base Gas,N5010TX2,Texas Natural Gas in Underground Storage (Base Gas) (MMcf),303710,MMCF
2023-11,SNY,NEW YORK,EPG0,Natural Gas,SAB,Underground Storage Base Gas,N5010NY2,New York Natural Gas in Underground Storage (Base Gas) (MMcf),116773,MMCF
2023-11,SLA,USA-LA,EPG0,Natural Gas,SAB,Underground Storage Base Gas,N5010LA2,Louisiana Natural Gas in Underground Storage (Base Gas) (MMcf),288652,MMCF
2023-11,SCA,CALIFORNIA,EPG0,Natural Gas,SAB,Underground Storage Base Gas,N5010CA2,California Natural Gas in Underground Storage (Base Gas) (MMcf),281703,MMCF
