period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2021,SNC,USA-NC,EPG0,Natural Gas,VN3,Number of Residential Consumers,NA1501_SNC_8,North Carolina Natural Gas Number of Residential Consumers (Count),1367653,COUNT
2021,SOH,OHIO,EPG0,Natural Gas,VNT,Number of Residential Consumers - Transported,NA1509_SOH_8,Ohio Natural Gas Number of Residential Consumers - Transported (Number of Elements),2826536,COUNT
2021,SLA,USA-LA,EPG0,Natural Gas,VNT,Number of Residential Consumers - Transported,NA1509_SLA_8,Louisiana Natural Gas Number of Residential Consumers - Transported (Number of Elements),0,COUNT
2021,SKY,USA-KY,EPG0,Natural Gas,VNT,Number of Residential Consumers - Transported,NA1509_SKY_8,Kentucky Natural Gas Number of Residential Consumers - Transported (Number of Elements),14271,COUNT
2021,SIN,USA-IN,EPG0,Natural Gas,VNT,Number of Residential Consumers - Transported,NA1509_SIN_8,Indiana Natural Gas Number of Residential Consumers - Transported (Number of Elements),61563,COUNT
2021,SMS,USA-MS,EPG0,Natural Gas,VNT,Number of Residential Consumers - Transported,NGM_EPG0_VNT_SMS_COUNT,Mississippi Natural Gas Number of Residential Consumers - Transported (Number of Elements),0,COUNT
2021,SMN,MINNESOTA,EPG0,Natural Gas,VN3,Number of Residential Consumers,NA1501_SMN_8,Minnesota Natural Gas Number of Residential Consumers (Count),1602690,COUNT
2021,SGA,USA-GA,EPG0,Natural Gas,VN3,Number of Residential Consumers,NA1501_SGA_8,Georgia Natural Gas Number of Residential Consumers (Count),1881936,COUNT
2021,SCA,CALIFORNIA,EPG0,Natural Gas,VN3,Number of Residential Consumers,NA1501_SCA_8,California Natural Gas Number of Residential Consumers (Count),11232552,COUNT
2021,SGA,USA-GA,EPG0,Natural Gas,VN9,Number of Industrial Consumers - Transported,NA1569_SGA_8,Georgia Natural Gas Number of Industrial Consumers - Transported (Count),1574,COUNT
2021,SME,USA-ME,EPG0,Natural Gas,VN8,Number of Industrial Consumers - Sales,NA1568_SME_8,Maine Natural Gas Number of Industrial Consumers - Sales (Count),63,COUNT
2021,STN,USA-TN,EPG0,Natural Gas,VP7,Average Annual Consumption per Industrial Consumer,NA1561_STN_10,Tennessee Natural Gas Average Annual Consumption per Industrial Consumer (Mcf),60222,MCF
2021,SLA,USA-LA,EPG0,Natural Gas,VP7,Average Annual Consumption per Industrial Consumer,NA1561_SLA_10,Louisiana Natural Gas Average Annual Consumption per Industrial Consumer (Mcf),1214873,MCF
2021,SNM,USA-NM,EPG0,Natural Gas,VN9,Number of Industrial Consumers - Transported,NA1569_SNM_8,New Mexico Natural Gas Number of Industrial Consumers - Transported (Count),47,COUNT
2021,SCA,CALIFORNIA,EPG0,Natural Gas,VN9,Number of Industrial Consumers - Transported,NA1569_SCA_8,California Natural Gas Number of Industrial Consumers - Transported (Count),4263,COUNT
2021,SHI,USA-HI,EPG0,Natural Gas,VN8,Number of Industrial Consumers - Sales,NA1568_SHI_8,Hawaii Natural Gas Number of Industrial Consumers - Sales (Count),5,COUNT
2021,SGA,USA-GA,EPG0,Natural Gas,VN8,Number of Industrial Consumers - Sales,NA1568_SGA_8,Georgia Natural Gas Number of Industrial Consumers - Sales (Count),1198,COUNT
2021,STX,TEXAS,EPG0,Natural Gas,VN8,Number of Industrial Consumers - Sales,NA1568_STX_8,Texas Natural Gas Number of Industrial Consumers - Sales (Count),4237,COUNT
2021,SOH,OHIO,EPG0,Natural Gas,VN8,Number of Industrial Consumers - Sales,NA1568_SOH_8,Ohio Natural Gas Number of Industrial Consumers - Sales (Count),982,COUNT
2021,NUS,U.S.,EPG0,Natural Gas,VN8,Number of Industrial Consumers - Sales,NA1568_NUS_8,U.S. Natural Gas Number of Industrial Consumers - Sales (Count),117750,COUNT
2021,SSC,USA-SC,EPG0,Natural Gas,VN7,Number of Industrial Consumers,NA1561_SSC_8,South Carolina Natural Gas Number of Industrial Consumers (Count),1429,COUNT
2021,SMS,USA-MS,EPG0,Natural Gas,VN9,Number of Industrial Consumers - Transported,NA1569_SMS_8,Mississippi Natural Gas Number of Industrial Consumers - Transported (Count),156,COUNT
2021,SDE,USA-DE,EPG0,Natural Gas,VN8,Number of Industrial Consumers - Sales,NA1568_SDE_8,Delaware Natural Gas Number of Industrial Consumers - Sales (Count),39,COUNT
2021,STN,USA-TN,EPG0,Natural Gas,VN9,Number of Industrial Consumers - Transported,NA1569_STN_8,Tennessee Natural Gas Number of Industrial Consumers - Transported (Count),388,COUNT
2021,SOR,USA-OR,EPG0,Natural Gas,VN8,Number of Industrial Consumers - Sales,NA1568_SOR_8,Oregon Natural Gas Number of Industrial Consumers - Sales (Count),928,COUNT
2021,SAL,USA-AL,EPG0,Natural Gas,VN8,Number of Industrial Consumers - Sales,NA1568_SAL_8,Alabama Natural Gas Number of Industrial Consumers - Sales (Count),3301,COUNT
2021,SNH,USA-NH,EPG0,Natural Gas,VN8,Number of Industrial Consumers - Sales,NA1568_SNH_8,New Hampshire Natural Gas Number of Industrial Consumers - Sales (Count),57,COUNT
2021,SMI,USA-MI,EPG0,Natural Gas,VN8,Number of Industrial Consumers - Sales,NA1568_SMI_8,Michigan Natural Gas Number of Industrial Consumers - Sales (Count),5040,COUNT
2021,SID,USA-ID,EPG0,Natural Gas,VN4,Number of Residential Consumers - Sales,NA1508_SID_8,Idaho Natural Gas Number of Residential Consumers - Sales (Count),441607,COUNT
2021,SWA,WASHINGTON,EPG0,Natural Gas,VP7,Average Annual Consumption per Industrial Consumer,NA1561_SWA_10,Washington Natural Gas Average Annual Consumption per Industrial Consumer (Mcf),24413,MCF
2021,SMI,USA-MI,EPG0,Natural Gas,VN7,Number of Industrial Consumers,NA1561_SMI_8,Michigan Natural Gas Number of Industrial Consumers (Count),6392,COUNT
2021,SNV,USA-NV,EPG0,Natural Gas,VN7,Number of Industrial Consumers,NA1561_SNV_8,Nevada Natural Gas Number of Industrial Consumers (Count),226,COUNT
2021,SGA,USA-GA,EPG0,Natural Gas,VN7,Number of Industrial Consumers,NA1561_SGA_8,Georgia Natural Gas Number of Industrial Consumers (Count),2772,COUNT
2021,SDE,USA-DE,EPG0,Natural Gas,VN7,Number of Industrial Consumers,NA1561_SDE_8,Delaware Natural Gas Number of Industrial Consumers (Count),130,COUNT
2021,STX,TEXAS,EPG0,Natural Gas,VP7,Average Annual Consumption per Industrial Consumer,NA1561_STX_10,Texas Natural Gas Average Annual Consumption per Industrial Consumer (Mcf),318475,MCF
2021,SKY,USA-KY,EPG0,Natural Gas,VP7,Average Annual Consumption per Industrial Consumer,NA1561_SKY_10,Kentucky Natural Gas Average Annual Consumption per Industrial Consumer (Mcf),58489,MCF
2021,SCO,COLORADO,EPG0,Natural Gas,VP7,Average Annual Consumption per Industrial Consumer,NA1561_SCO_10,Colorado Natural Gas Average Annual Consumption per Industrial Consumer (Mcf),8860,MCF
2021,STN,USA-TN,EPG0,Natural Gas,VNC,Number of Commercial Consumers - Transported,NA1539_STN_8,Tennessee Natural Gas Number of Commercial Consumers - Transported (Count),85,COUNT
2021,SIN,USA-IN,EPG0,Natural Gas,VNC,Number of Commercial Consumers - Transported,NA1539_SIN_8,Indiana Natural Gas Number of Commercial Consumers - Transported (Count),16911,COUNT
